X,Y,Z,R,G,B
-85.30160559692384,29.80369681274414,15.25800037384033,164,172,141
-85.3015979675293,29.803698720092772,12.82900047302246,170,175,153
-85.3015979675293,29.803698720092772,15.49899959564209,164,172,141
-85.30159033813477,29.803700627441405,15.23999977111816,171,177,158
-85.30157507934571,29.80370444213867,14.20100021362305,156,165,133
-85.30156744995118,29.80370444213867,14.75800037384033,159,164,148
-85.30155982055665,29.803706349487303,13.25899982452393,151,158,136
-85.30155219116212,29.803708256835936,12.0,105,114,101
-85.30157507934571,29.80370444213867,17.49900054931641,156,165,133
-85.30156744995118,29.80370444213867,18.16900062561035,159,164,148
-85.30155982055665,29.803706349487303,18.27000045776367,151,158,136
-85.30155219116212,29.803708256835936,18.45000076293945,105,114,101
-85.30154456176759,29.80371016418457,18.60799980163574,126,136,115
-85.30152930297852,29.8037120715332,18.65099906921387,148,156,122
-85.30152930297852,29.803713978881834,17.6299991607666,148,156,122
-85.30152167358399,29.803715886230467,17.51099967956543,172,173,149
-85.30160559692384,29.803700627441405,12.42099952697754,157,168,137
-85.3015979675293,29.803700627441405,12.93000030517578,157,168,137
-85.30160559692384,29.803700627441405,15.38000011444092,157,168,137
-85.30159033813477,29.803702534790038,12.89000034332275,170,175,153
-85.3015979675293,29.803702534790038,15.63899993896484,170,175,153
-85.30158270874024,29.80370444213867,15.41100025177002,171,177,158
-85.30158270874024,29.803706349487303,14.35900020599365,156,165,133
-85.30157507934571,29.803708256835936,14.4379997253418,141,157,132
-85.30158270874024,29.803706349487303,17.52000045776367,156,165,133
-85.30155219116212,29.8037120715332,12.75899982452393,134,143,129
-85.30157507934571,29.803708256835936,17.88899993896484,136,145,126
-85.30155219116212,29.8037120715332,14.1879997253418,105,114,101
-85.30156744995118,29.80371016418457,18.28800010681152,136,145,126
-85.30155219116212,29.80371016418457,18.40999984741211,134,143,129
-85.30152167358399,29.8037177935791,12.35999965667725,161,170,149
-85.30154456176759,29.8037120715332,18.51099967956543,105,114,101
-85.30153693237305,29.803715886230467,18.47999954223633,126,136,115
-85.30152930297852,29.8037177935791,18.02000045776367,161,170,149
-85.30152167358399,29.8037177935791,16.98999977111816,161,170,149
-85.30160559692384,29.8037120715332,10.91800022125244,135,158,117
-85.30160559692384,29.8037120715332,12.89900016784668,135,158,117
-85.3015979675293,29.803713978881834,11.10099983215332,148,162,132
-85.3015979675293,29.8037120715332,13.18000030517578,135,158,117
-85.30159033813477,29.803713978881834,11.58899974822998,148,162,132
-85.30159033813477,29.803713978881834,13.60900020599365,148,162,132
-85.30158270874024,29.803715886230467,11.97000026702881,145,162,131
-85.30157507934571,29.8037177935791,12.03999996185303,146,149,132
-85.30155982055665,29.803721608276366,8.86999988555908,89,112,111
-85.30157507934571,29.8037177935791,13.2189998626709,146,149,132
-85.30156744995118,29.803719700927733,12.00899982452393,102,110,103
-85.30158270874024,29.803715886230467,16.84900093078613,148,150,135
-85.30155982055665,29.803721608276366,11.99100017547607,89,112,111
-85.30157507934571,29.8037177935791,17.52899932861328,146,149,132
-85.30157507934571,29.803719700927733,18.26099967956543,102,110,103
-85.30156744995118,29.803719700927733,17.34900093078613,102,110,103
-85.30155982055665,29.803721608276366,15.99899959564209,89,112,111
-85.30155982055665,29.803721608276366,18.31900024414063,89,112,111
-85.30155219116212,29.803723515625,18.59900093078613,89,112,111
-85.30155219116212,29.803723515625,17.60799980163574,82,107,100
-85.30161322631837,29.8037177935791,12.47900009155273,127,152,116
-85.30160559692384,29.803719700927733,10.7810001373291,130,154,124
-85.3015979675293,29.803721608276366,10.80799961090088,133,150,125
-85.3015979675293,29.803719700927733,13.35900020599365,130,154,124
-85.30159033813477,29.803723515625,13.43000030517578,133,150,125
-85.3016208557129,29.803721608276366,12.28999996185303,146,167,137
-85.30153693237305,29.803563298339842,14.13099956512451,177,174,152
-85.30154456176759,29.803567113037108,14.75800037384033,179,175,157
-85.30154456176759,29.803565205688475,13.96000003814697,178,177,159
-85.30155219116212,29.803567113037108,14.32900047302246,192,189,172
-85.30155219116212,29.803567113037108,13.39900016784668,179,175,157
-85.30155219116212,29.803567113037108,9.72900009155273,179,175,157
-85.30154456176759,29.803565205688475,8.42800045013428,178,177,159
-85.30155982055665,29.80356902038574,9.54899978637695,192,189,172
-85.30153693237305,29.803572835083006,16.74900054931641,179,174,155
-85.30152930297852,29.803572835083006,14.50899982452393,179,174,155
-85.30152930297852,29.803570927734373,13.63099956512451,177,174,152
-85.30153693237305,29.80357474243164,14.46000003814697,182,178,155
-85.30155219116212,29.803576649780272,14.84099960327148,182,175,154
-85.30155219116212,29.803576649780272,13.65799999237061,189,185,164
-85.30155982055665,29.803578557128905,13.33800029754639,189,185,164
-85.30154456176759,29.80357474243164,10.20800018310547,182,175,154
-85.30155219116212,29.803576649780272,10.22900009155273,189,185,164
-85.30160559692384,29.80358809387207,7.51000022888184,193,194,172
-85.30152930297852,29.803580464477538,17.97999954223633,179,174,155
-85.30152930297852,29.803578557128905,17.13899993896484,184,182,163
-85.30153693237305,29.80358237182617,17.74900054931641,173,172,146
-85.30154456176759,29.80358237182617,17.25799942016602,173,172,146
-85.30155219116212,29.803584279174803,17.52000045776367,186,182,154
-85.30155219116212,29.803584279174803,16.57799911499023,177,172,148
-85.30153693237305,29.80358237182617,14.64900016784668,173,172,146
-85.30155982055665,29.803586186523436,16.95000076293945,186,182,154
-85.30155219116212,29.803584279174803,14.73999977111816,177,172,148
-85.30155219116212,29.803584279174803,13.9689998626709,186,182,154
-85.30153693237305,29.803580464477538,10.33899974822998,182,178,155
-85.30155982055665,29.803586186523436,13.50899982452393,186,182,154
-85.30157507934571,29.80358809387207,13.42000007629395,203,201,184
-85.30158270874024,29.8035900012207,13.19799995422363,201,196,186
-85.30155982055665,29.803586186523436,9.22900009155273,186,182,154
-85.3015979675293,29.803593815917967,7.90999984741211,179,176,159
-85.30161322631837,29.8035957232666,9.01900005340576,180,182,157
-85.30160559692384,29.8035957232666,8.2480001449585,180,182,157
-85.30161322631837,29.8035957232666,7.01999998092651,180,182,157
-85.30160559692384,29.803593815917967,5.90999984741211,177,182,155
-85.3016208557129,29.803597630615233,6.51999998092651,162,174,140
-85.30152930297852,29.80358809387207,17.47999954223633,155,157,131
-85.30153693237305,29.8035900012207,17.80900001525879,173,172,146
-85.30154456176759,29.803591908569334,17.84900093078613,169,167,145
-85.30155219116212,29.803593815917967,17.80900001525879,181,177,157
-85.30155982055665,29.8035957232666,17.32799911499023,181,177,157
-85.30154456176759,29.803591908569334,14.56900024414063,169,167,145
-85.30155982055665,29.803593815917967,14.57900047302246,181,177,157
-85.30155219116212,29.803593815917967,13.39900016784668,169,167,145
-85.30153693237305,29.8035900012207,10.32999992370605,173,172,146
-85.30155982055665,29.803593815917967,13.47799968719482,181,177,157
-85.30157507934571,29.803597630615233,13.76799964904785,203,201,185
-85.30157507934571,29.803597630615233,12.58800029754639,202,199,187
-85.30159033813477,29.8036014453125,8.86100006103516,175,173,155
-85.30160559692384,29.80360335266113,9.37899971008301,160,166,142
-85.3015979675293,29.8036014453125,8.4980001449585,160,166,142
-85.30161322631837,29.803605260009764,9.09799957275391,163,164,139
-85.30161322631837,29.803605260009764,7.19899988174438,163,164,139
-85.30162848510743,29.803607167358397,8.19900035858154,123,150,119
-85.30161322631837,29.803605260009764,6.30900001525879,163,164,139
-85.3016208557129,29.803607167358397,5.94999980926514,123,150,119
-85.30152930297852,29.803597630615233,17.16900062561035,125,141,114
-85.30153693237305,29.803599537963866,16.99900054931641,145,152,132
-85.30154456176759,29.8036014453125,17.53800010681152,161,167,142
-85.30153693237305,29.803599537963866,15.53899955749512,151,158,129
-85.30155219116212,29.80360335266113,17.40999984741211,176,176,157
-85.30152930297852,29.803597630615233,11.50899982452393,125,141,114
-85.30155982055665,29.803605260009764,16.7180004119873,176,176,157
-85.30154456176759,29.8036014453125,13.92899990081787,161,167,142
-85.30155219116212,29.80360335266113,13.79800033569336,176,176,157
-85.30156744995118,29.803605260009764,13.88099956512451,195,193,179
-85.30159033813477,29.803610982055663,8.89999961853027,171,169,153
-85.30160559692384,29.803612889404295,9.75100040435791,138,144,131
-85.30160559692384,29.803612889404295,8.98900032043457,156,157,138
-85.30161322631837,29.803614796752928,8.44900035858154,138,144,131
-85.30160559692384,29.803612889404295,7.37900018692017,156,157,138
-85.30161322631837,29.803614796752928,7.03800010681152,138,144,131
-85.30162848510743,29.80361670410156,7.54099988937378,125,136,116
-85.3016208557129,29.803614796752928,6.28800010681152,125,136,116
-85.30152930297852,29.80360907470703,18.09000015258789,151,159,131
-85.30153693237305,29.803610982055663,18.06900024414063,168,171,143
-85.30154456176759,29.803612889404295,17.95899963378906,175,174,151
-85.30153693237305,29.803610982055663,16.50799942016602,168,171,143
-85.30155219116212,29.803614796752928,17.84900093078613,175,174,151
-85.30152167358399,29.803607167358397,11.35999965667725,141,154,121
-85.30155982055665,29.803614796752928,17.2180004119873,191,186,170
-85.30155219116212,29.803612889404295,13.42000007629395,175,174,151
-85.30153693237305,29.803610982055663,10.59799957275391,151,159,131
-85.30154456176759,29.803612889404295,11.0310001373291,175,174,151
-85.30159033813477,29.803620518798827,8.76900005340576,168,166,151
-85.3015979675293,29.80362242614746,8.11100006103516,168,166,151
-85.30159033813477,29.803620518798827,6.65999984741211,185,182,170
-85.30161322631837,29.803624333496092,8.90900039672852,143,147,132
-85.3015979675293,29.80362242614746,7.10799980163574,152,154,136
-85.30161322631837,29.803626240844725,7.72100019454956,143,147,132
-85.30160559692384,29.803624333496092,6.40999984741211,152,154,136
-85.30161322631837,29.803626240844725,5.98899984359741,143,147,132
-85.30152167358399,29.803612889404295,17.69099998474121,135,151,130
-85.30151404418946,29.803612889404295,16.8799991607666,190,187,173
-85.30152930297852,29.80361670410156,17.91900062561035,151,159,131
-85.30153693237305,29.80361670410156,17.06900024414063,168,171,143
-85.30155219116212,29.803618611450194,17.73900032043457,181,178,159
-85.30151404418946,29.803612889404295,11.36900043487549,190,187,173
-85.30155982055665,29.803620518798827,17.56900024414063,186,181,165
-85.30153693237305,29.80361670410156,11.55799961090088,168,171,143
-85.30159033813477,29.803628148193358,8.11999988555908,153,158,135
-85.3015979675293,29.803628148193358,7.05900001525879,153,158,135
-85.30160559692384,29.80363005554199,7.7480001449585,142,143,129
-85.30152930297852,29.803626240844725,18.4680004119873,166,164,139
-85.30152167358399,29.803624333496092,17.92799949645996,150,158,135
-85.30152930297852,29.803626240844725,17.73900032043457,168,166,142
-85.30154456176759,29.803628148193358,17.55999946594238,174,171,152
-85.30154456176759,29.80363005554199,9.62899971008301,180,175,155
-85.30155982055665,29.803631962890623,10.01900005340576,180,175,154
-85.30156744995118,29.803631962890623,9.52799987792969,188,184,168
-85.30154456176759,29.80363577758789,9.84799957275391,171,170,145
-85.30155219116212,29.803637684936522,10.01000022888184,176,172,149
-85.30155982055665,29.803639592285155,10.18900012969971,181,178,157
-85.30156744995118,29.803641499633788,9.53999996185303,182,182,164
-85.30157507934571,29.803641499633788,8.90900039672852,193,191,175
-85.30160559692384,29.80364912902832,11.25,91,107,103
-85.30161322631837,29.80364912902832,10.79899978637695,96,105,99
-85.30160559692384,29.80364912902832,10.01900005340576,91,107,103
-85.3016208557129,29.80365103637695,11.15900039672852,159,170,140
-85.30161322631837,29.80365103637695,10.08899974822998,96,105,99
-85.30161322631837,29.80364912902832,8.6899995803833,96,105,99
-85.30162848510743,29.803652943725584,10.83899974822998,153,163,141
-85.3016208557129,29.803652943725584,9.61999988555908,159,170,140
-85.30162848510743,29.803652943725584,8.66899967193604,153,163,141
-85.30152167358399,29.80364340698242,13.79800033569336,171,168,153
-85.30152167358399,29.803645314331053,10.69900035858154,174,168,156
-85.30155219116212,29.80364912902832,14.03899955749512,171,171,145
-85.30154456176759,29.80364912902832,12.85000038146973,164,170,145
-85.30152930297852,29.803647221679686,10.85999965667725,173,173,148
-85.30155219116212,29.80365103637695,13.64900016784668,176,176,154
-85.30155219116212,29.80364912902832,12.42099952697754,171,171,145
-85.30155982055665,29.803652943725584,13.52999973297119,178,182,162
-85.30155982055665,29.80365103637695,12.17099952697754,176,176,154
-85.30156744995118,29.803652943725584,11.82900047302246,178,182,162
-85.30155219116212,29.80365103637695,9.76900005340576,171,171,145
-85.30155982055665,29.803652943725584,9.76000022888184,176,176,154
-85.30159033813477,29.80365675842285,12.81999969482422,155,151,147
-85.30158270874024,29.80365675842285,11.57900047302246,187,187,173
-85.3015979675293,29.803660573120116,13.5,114,135,102
-85.30157507934571,29.803654851074217,8.16899967193604,187,187,173
-85.30159033813477,29.803658665771483,10.15900039672852,113,115,116
-85.30160559692384,29.80366248046875,11.71000003814697,126,141,104
-85.3015979675293,29.803660573120116,10.01000022888184,114,135,102
-85.30161322631837,29.80366248046875,11.33899974822998,127,139,114
-85.30160559692384,29.803660573120116,9.97900009155273,126,141,104
-85.3016208557129,29.80366248046875,9.79899978637695,128,155,115
-85.30162848510743,29.80366438781738,10.05799961090088,133,144,113
-85.30162848510743,29.80366438781738,9.44900035858154,128,155,115
-85.3016208557129,29.80366438781738,8.76900005340576,128,155,115
-85.30163611450196,29.803666295166014,9.52799987792969,133,144,113
-85.30162848510743,29.80366438781738,8.27799987792969,133,144,113
-85.30152930297852,29.803652943725584,12.44799995422363,173,173,148
-85.30154456176759,29.80365675842285,14.06999969482422,162,169,143
-85.30155982055665,29.803658665771483,15.49899959564209,165,170,143
-85.30155219116212,29.803658665771483,14.17000007629395,165,170,143
-85.30156744995118,29.803660573120116,15.3100004196167,176,175,153
-85.30155982055665,29.803658665771483,13.89900016784668,165,170,143
-85.30155982055665,29.803658665771483,13.14000034332275,165,170,143
-85.30155219116212,29.80365675842285,9.86900043487549,157,165,137
-85.30155982055665,29.803658665771483,9.1899995803833,165,170,143
-85.30159033813477,29.80366438781738,13.98999977111816,175,175,155
-85.30158270874024,29.80366438781738,12.99100017547607,175,175,155
-85.30157507934571,29.80366248046875,11.51799964904785,190,192,172
-85.3015979675293,29.803666295166014,13.85000038146973,150,158,134
-85.30158270874024,29.80366438781738,11.47900009155273,175,175,155
-85.30160559692384,29.803668202514647,13.63099956512451,130,135,113
-85.30159033813477,29.803666295166014,11.36900043487549,150,158,134
-85.3015979675293,29.803666295166014,10.83899974822998,130,135,113
-85.30161322631837,29.80367010986328,11.93000030517578,127,139,114
-85.30161322631837,29.803668202514647,10.93000030517578,127,139,114
-85.30160559692384,29.803668202514647,10.26900005340576,130,135,113
-85.3016208557129,29.80367010986328,10.91800022125244,128,155,115
-85.30161322631837,29.80367010986328,9.77799987792969,127,139,114
-85.30162848510743,29.803672017211913,11.26799964904785,115,142,105
-85.30162848510743,29.803672017211913,10.21100044250488,120,146,119
-85.30163611450196,29.803673924560545,10.05799961090088,115,142,105
-85.30162848510743,29.803672017211913,8.95800018310547,115,142,105
-85.30163611450196,29.803673924560545,8.38799953460693,101,123,113
-85.30152167358399,29.803658665771483,14.14000034332275,170,164,153
-85.30152167358399,29.803658665771483,12.07900047302246,170,164,153
-85.30155219116212,29.80366438781738,16.39800071716309,139,147,119
-85.30154456176759,29.80366248046875,15.44999980926514,139,147,119
-85.30155219116212,29.80366438781738,15.23999977111816,144,163,130
-85.30156744995118,29.803668202514647,16.48999977111816,164,174,142
-85.30156744995118,29.803666295166014,15.32800006866455,164,174,142
-85.30155219116212,29.80366438781738,13.14000034332275,139,147,119
-85.30157507934571,29.80367010986328,16.30100059509277,190,192,172
-85.30158270874024,29.80367010986328,13.82900047302246,175,175,155
-85.3015979675293,29.803672017211913,14.07900047302246,159,165,146
-85.30156744995118,29.803666295166014,8.34799957275391,164,174,142
-85.30160559692384,29.803673924560545,13.75899982452393,130,145,117
-85.30160559692384,29.803673924560545,13.02999973297119,130,145,117
-85.30160559692384,29.803673924560545,12.26799964904785,130,145,117
-85.3015979675293,29.803673924560545,11.46100044250488,130,145,117
-85.30161322631837,29.803675831909178,12.31999969482422,125,142,119
-85.30160559692384,29.803673924560545,10.40900039672852,130,145,117
-85.30161322631837,29.803675831909178,10.35999965667725,125,142,119
-85.30161322631837,29.803675831909178,9.66800022125244,125,142,119
-85.30162848510743,29.80367773925781,10.93900012969971,120,146,119
-85.30161322631837,29.803675831909178,8.93099975585938,125,142,119
-85.3016208557129,29.80367773925781,8.41899967193604,120,146,119
-85.30162848510743,29.803679646606444,7.76900005340576,115,142,105
-85.30152167358399,29.80367010986328,15.38000011444092,154,158,140
-85.30152930297852,29.803672017211913,14.88000011444092,142,154,136
-85.30154456176759,29.803675831909178,17.06900024414063,130,145,115
-85.30155219116212,29.80367773925781,16.67900085449219,146,163,133
-85.30156744995118,29.803679646606444,16.91900062561035,163,173,145
-85.30157507934571,29.803681553955077,17.13899993896484,183,185,161
-85.30158270874024,29.803681553955077,16.32799911499023,183,185,161
-85.30155982055665,29.80367773925781,12.69799995422363,146,163,133
-85.30157507934571,29.803681553955077,13.81099987030029,183,185,161
-85.30156744995118,29.803679646606444,12.89000034332275,178,178,162
-85.30156744995118,29.803679646606444,11.48799991607666,163,173,145
-85.30158270874024,29.80368346130371,13.79800033569336,189,190,169
-85.30158270874024,29.80368346130371,13.01799964904785,189,190,169
-85.30159033813477,29.80368346130371,13.08800029754639,162,166,153
-85.30158270874024,29.803681553955077,11.07999992370605,183,185,161
-85.3015979675293,29.803687276000975,13.26799964904785,156,162,142
-85.30159033813477,29.80368346130371,10.5310001373291,189,190,169
-85.3015979675293,29.803685368652342,10.05799961090088,162,166,153
-85.30161322631837,29.803687276000975,11.25899982452393,168,174,144
-85.3015979675293,29.803685368652342,9.48799991607666,156,162,142
-85.30161322631837,29.803689183349608,10.75,162,176,140
-85.30160559692384,29.803687276000975,8.40900039672852,156,162,142
-85.30161322631837,29.803689183349608,9.01900005340576,168,174,144
-85.30152930297852,29.803681553955077,17.03800010681152,175,170,149
-85.30154456176759,29.80368346130371,17.34000015258789,156,161,133
-85.30152930297852,29.803681553955077,14.67899990081787,175,170,149
-85.30155219116212,29.803685368652342,17.24900054931641,145,155,121
-85.30155982055665,29.803687276000975,17.27899932861328,174,173,150
-85.30156744995118,29.803689183349608,17.3799991607666,178,178,162
-85.30155982055665,29.803687276000975,13.14000034332275,174,173,150
-85.30158270874024,29.80369109069824,16.48100090026855,186,187,167
-85.30159033813477,29.803692998046873,15.77000045776367,180,179,158
-85.30158270874024,29.80369109069824,13.58800029754639,169,171,143
-85.3015979675293,29.803694905395506,15.60000038146973,180,179,158
-85.30159033813477,29.803692998046873,13.64900016784668,186,187,167
-85.30160559692384,29.80369681274414,15.25800037384033,164,172,141
-85.30159033813477,29.803692998046873,12.76799964904785,180,179,158
-85.30158270874024,29.80369109069824,10.90900039672852,186,187,167
-85.3015979675293,29.803694905395506,12.54899978637695,164,172,141
-85.30160559692384,29.80369681274414,12.22900009155273,162,176,140
-85.30152930297852,29.803689183349608,18.48900032043457,166,166,147
-85.30152167358399,29.803687276000975,17.22999954223633,166,166,147
-85.30153693237305,29.803689183349608,18.16900062561035,170,171,152
-85.30152167358399,29.803687276000975,15.28899955749512,166,166,147
-85.30154456176759,29.80369109069824,17.94099998474121,173,173,150
-85.30152167358399,29.803687276000975,14.47799968719482,166,166,147
-85.30155219116212,29.803692998046873,18.09000015258789,165,165,134
-85.30152930297852,29.803689183349608,14.10000038146973,170,171,152
-85.30155982055665,29.803694905395506,17.80900001525879,162,167,142
-85.30156744995118,29.80369681274414,17.23999977111816,173,176,159
-85.30155982055665,29.803694905395506,14.17899990081787,162,167,142
-85.30155219116212,29.803692998046873,12.64000034332275,165,165,134
-85.30158270874024,29.803698720092772,16.14800071716309,156,165,133
-85.30157507934571,29.80369681274414,14.86800003051758,169,171,143
-85.30158270874024,29.803698720092772,14.86800003051758,171,177,158
-85.30157507934571,29.80369681274414,13.35900020599365,169,171,143
-85.30156744995118,29.80369681274414,12.63099956512451,173,176,159
-85.3015979675293,29.803700627441405,15.69999980926514,170,175,153
-85.30158270874024,29.803700627441405,13.83800029754639,171,177,158
-85.3015979675293,29.803702534790038,15.32800006866455,157,168,137
-85.30159033813477,29.803700627441405,12.88099956512451,171,177,158
-85.3015979675293,29.803702534790038,13.00899982452393,170,175,153
-85.30160559692384,29.80370444213867,12.77999973297119,157,168,137
-85.3015979675293,29.803702534790038,11.54899978637695,157,168,137
-85.30160559692384,29.80370444213867,10.82999992370605,157,168,137
-85.30152930297852,29.803698720092772,18.47100067138672,160,170,142
-85.30153693237305,29.803700627441405,18.3700008392334,156,163,133
-85.30154456176759,29.803702534790038,18.20000076293945,153,154,126
-85.30153693237305,29.803700627441405,16.24900054931641,156,163,133
-85.30155982055665,29.80370444213867,18.27899932861328,151,158,136
-85.30153693237305,29.803700627441405,14.98999977111816,156,163,133
-85.30156744995118,29.803706349487303,18.24799919128418,159,164,148
-85.30154456176759,29.803700627441405,13.64900016784668,156,163,133
-85.30156744995118,29.803706349487303,17.44099998474121,159,164,148
-85.30154456176759,29.803702534790038,12.90799999237061,153,154,126
-85.30158270874024,29.803708256835936,17.59000015258789,141,157,132
-85.30156744995118,29.803706349487303,14.81900024414063,159,164,148
-85.30155982055665,29.80370444213867,13.35000038146973,151,158,136
-85.30154456176759,29.803702534790038,11.22900009155273,153,154,126
-85.30157507934571,29.803708256835936,15.35000038146973,141,157,132
-85.30157507934571,29.803706349487303,14.47799968719482,156,165,133
-85.30159033813477,29.80371016418457,15.44999980926514,145,162,131
-85.30158270874024,29.803708256835936,12.92000007629395,145,162,131
-85.30157507934571,29.803708256835936,11.15900039672852,141,157,132
-85.30159033813477,29.80371016418457,11.87800025939941,145,162,131
-85.30158270874024,29.803708256835936,11.07999992370605,145,162,131
-85.30160559692384,29.8037120715332,13.10000038146973,135,158,117
-85.3015979675293,29.8037120715332,11.5310001373291,148,162,132
-85.30161322631837,29.803713978881834,12.7189998626709,133,157,121
-85.3015979675293,29.8037120715332,11.08899974822998,135,158,117
-85.30160559692384,29.803713978881834,10.89999961853027,133,157,121
-85.30152930297852,29.803706349487303,18.72100067138672,160,170,142
-85.30153693237305,29.803708256835936,18.72100067138672,126,136,115
-85.30152930297852,29.803706349487303,17.66900062561035,160,170,142
-85.30154456176759,29.80371016418457,18.53800010681152,105,114,101
-85.30155219116212,29.8037120715332,18.49799919128418,105,114,101
-85.30153693237305,29.803706349487303,14.50899982452393,160,170,142
-85.30155982055665,29.8037120715332,18.3700008392334,134,143,129
-85.30156744995118,29.803713978881834,18.05900001525879,136,145,126
-85.30155219116212,29.80371016418457,14.73999977111816,105,114,101
-85.30157507934571,29.803715886230467,17.6299991607666,141,157,132
-85.30155219116212,29.80371016418457,12.85999965667725,105,114,101
-85.30158270874024,29.803715886230467,16.89800071716309,148,150,135
-85.30156744995118,29.803713978881834,14.52999973297119,136,145,126
-85.30156744995118,29.803713978881834,13.02999973297119,136,145,126
-85.30157507934571,29.803715886230467,12.18000030517578,141,157,132
-85.30159033813477,29.8037177935791,13.60900020599365,133,150,125
-85.3015979675293,29.803719700927733,13.50899982452393,130,154,124
-85.30159033813477,29.8037177935791,11.85099983215332,133,150,125
-85.3015979675293,29.803719700927733,11.25,133,150,125
-85.30161322631837,29.803723515625,12.54899978637695,127,152,116
-85.30152930297852,29.8037177935791,17.88899993896484,161,170,149
-85.30153693237305,29.803721608276366,18.49799919128418,106,126,113
-85.30154456176759,29.803721608276366,18.37899971008301,82,107,100
-85.30155219116212,29.803723515625,18.52899932861328,89,112,111
-85.30154456176759,29.803723515625,16.99900054931641,82,107,100
-85.30152167358399,29.8037177935791,12.40799999237061,161,170,149
-85.30154456176759,29.803721608276366,14.27099990844727,106,126,113
-85.30155219116212,29.803723515625,9.02799987792969,82,107,100
-85.30152167358399,29.803723515625,17.33099937438965,161,170,149
-85.30152930297852,29.80372542297363,17.62100028991699,135,140,122
-85.3015979675293,29.803740681762694,13.35900020599365,127,140,112
-85.30160559692384,29.80373877441406,13.04899978637695,111,136,114
-85.3016208557129,29.803736867065428,11.83800029754639,149,160,139
-85.30155219116212,29.803740681762694,8.68099975585938,132,135,119
-85.30155982055665,29.803740681762694,12.89000034332275,158,153,126
-85.30157507934571,29.80373877441406,12.78899955749512,158,153,126
-85.30156744995118,29.803742589111327,17.51099967956543,158,153,126
-85.30156744995118,29.803740681762694,15.9689998626709,158,153,126
-85.30157507934571,29.80373877441406,15.98999977111816,162,160,136
-85.30159033813477,29.803736867065428,13.01799964904785,153,145,131
-85.30159033813477,29.803734959716795,13.39000034332275,127,140,112
-85.3015979675293,29.803734959716795,12.44799995422363,127,140,112
-85.30160559692384,29.803733052368163,13.14900016784668,130,147,127
-85.30161322631837,29.80373114501953,12.14900016784668,122,153,121
-85.3016208557129,29.803729237670897,12.35099983215332,132,158,128
-85.30152167358399,29.803742589111327,8.88799953460693,184,175,161
-85.30152930297852,29.803740681762694,8.63799953460693,167,163,148
-85.30152167358399,29.803742589111327,12.35999965667725,184,175,161
-85.30153693237305,29.803740681762694,11.25899982452393,167,163,148
-85.30152930297852,29.803742589111327,17.26099967956543,167,163,148
-85.30153693237305,29.803740681762694,17.44099998474121,141,129,130
-85.30154456176759,29.803740681762694,16.34000015258789,141,129,130
-85.30154456176759,29.80373877441406,17.54999923706055,132,135,119
-85.30155219116212,29.80373877441406,16.8799991607666,132,135,119
-85.30156744995118,29.803734959716795,12.06099987030029,158,153,126
-85.30155219116212,29.80373877441406,17.77899932861328,156,157,130
-85.30155982055665,29.803736867065428,16.63899993896484,156,157,130
-85.30155982055665,29.803736867065428,17.84000015258789,156,157,130
-85.30157507934571,29.803734959716795,17.66900062561035,158,153,126
-85.30159033813477,29.80373114501953,12.89000034332275,140,145,131
-85.30159033813477,29.803729237670897,13.14000034332275,129,148,130
-85.3015979675293,29.803727330322264,11.07999992370605,130,147,127
-85.30160559692384,29.803727330322264,11.94799995422363,130,147,127
-85.30160559692384,29.803727330322264,11.15900039672852,130,147,127
-85.30161322631837,29.80372542297363,12.25,122,153,121
-85.3016208557129,29.803723515625,12.5,146,167,137
-85.30152930297852,29.803729237670897,10.68900012969971,148,145,130
-85.30152930297852,29.803729237670897,12.07900047302246,148,145,130
-85.30152167358399,29.803733052368163,17.27000045776367,166,167,150
-85.30153693237305,29.803727330322264,12.38099956512451,107,118,112
-85.30152930297852,29.80373114501953,17.79999923706055,148,145,130
-85.30153693237305,29.803729237670897,17.8700008392334,107,118,112
-85.30154456176759,29.803729237670897,18.37899971008301,107,118,112
-85.30155219116212,29.803727330322264,18.05900001525879,98,95,109
-85.30155982055665,29.80372542297363,18.1200008392334,112,121,112
-85.30156744995118,29.803723515625,18.13899993896484,102,110,103
-85.30152167358399,29.80372542297363,10.56999969482422,161,170,149
-85.30152167358399,29.80372542297363,12.29899978637695,161,170,149
-85.30152167358399,29.803727330322264,17.45899963378906,166,167,150
-85.30152930297852,29.80372542297363,17.49900054931641,148,145,130
-85.30152930297852,29.803740681762694,17.29999923706055,167,163,148
-85.30152167358399,29.80373877441406,17.16900062561035,184,175,161
-85.30151404418946,29.803736867065428,16.65999984741211,195,188,173
-85.30152930297852,29.80373877441406,8.89999961853027,167,163,148
-85.30155982055665,29.803740681762694,17.63899993896484,158,153,126
-85.30155219116212,29.80373877441406,17.77000045776367,156,157,130
-85.30155982055665,29.80373877441406,16.80999946594238,156,157,130
-85.30156744995118,29.803740681762694,12.71000003814697,158,153,126
-85.30154456176759,29.803736867065428,17.54999923706055,132,135,119
-85.30155219116212,29.803736867065428,16.63899993896484,132,135,119
-85.30155982055665,29.80373877441406,13.06999969482422,156,157,130
-85.30156744995118,29.80373877441406,12.18900012969971,158,153,126
-85.30153693237305,29.803734959716795,17.85799980163574,141,129,130
-85.30154456176759,29.803734959716795,15.92000007629395,141,129,130
-85.30152930297852,29.803733052368163,17.84000015258789,148,145,130
